day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len_raw,ts__hr_time_series__nan_frac_raw,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len_raw,ts__resp_time_series__neg_frac_raw,ts__resp_time_series__neg_count_raw,ts__resp_time_series__used,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len_raw,ts__stress_time_series__neg_frac_raw,ts__stress_time_series__neg_count_raw,ts__stress_time_series__used,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
5,80,119,49.0,53.0,53.0,7.0,21.0,13.0,13.0,12.0,96,33.0,20880.0,0.0,0.0,4620.0,14160.0,2100.0,3960.0,2964.0,759.0,21394.0,13.0,9.0,19.0,5.0,11.0,55.0,group2,29,dataset_user_29_train.csv,714.0,0.0014005602240896359,713.0,69.85133239831697,12.496408529451697,49.0,119.0,70.0,72.0,11.0,5035.368863955119,54.0,58.0,72.0,80.0,85.0,0.022181069348488888,-0.008426966292134831,4.999150129766757,3.401685393258427,720.0,0.24861111111111112,179.0,1.0,541.0,12.920517560073938,2.1903764711075304,7.0,19.0,12.0,13.0,1.0,171.73752310536045,10.0,12.0,13.0,14.0,16.0,0.00021637000103827276,0.003703703703703704,2.2574947572198636,1.6074074074074074,480.0,0.3,144.0,1.0,336.0,32.583333333333336,26.0676584575661,3.0,91.0,88.0,19.0,12.0,1741.1964285714287,7.0,10.0,19.0,60.0,71.0,0.1065696317058202,-0.03283582089552239,8.105395071898265,5.155223880597015
5,83,133,41.0,42.0,47.0,5.0,22.0,14.0,16.0,17.0,99,24.0,29340.0,0.0,0.0,4080.0,19260.0,6000.0,0.0,1992.0,308.0,9298.0,16.0,8.0,19.0,0.0,7.0,51.5,group2,38,dataset_user_38_train.csv,711.0,0.0014064697609001407,710.0,62.3112676056338,16.57633685298409,41.0,133.0,92.0,60.0,9.0,4157.469014084507,45.0,50.0,60.0,68.0,84.0,0.032747641874169085,0.00846262341325811,6.0784654483092915,3.5740479548660087,720.0,0.20416666666666666,147.0,1.0,573.0,14.62652705061082,2.9427571894050852,7.0,21.0,14.0,15.0,2.0,222.5951134380454,11.0,12.0,15.0,17.0,18.0,-0.0028656058537299767,0.013986013986013986,2.5412292988738225,1.8706293706293706,480.0,0.25,120.0,1.0,360.0,24.238888888888887,18.99177128503842,1.0,95.0,94.0,23.0,13.0,948.2111111111111,4.899999999999999,8.0,23.0,34.0,49.0,0.1021736278829312,0.06406685236768803,10.458769888628131,5.947075208913649
6,88,120,44.0,45.0,44.0,7.0,19.0,13.0,15.0,15.0,96,26.5,20424.0,0.0,0.0,5700.0,12660.0,2100.0,540.0,2211.0,0.0,5316.0,14.0,8.0,18.0,1.0,11.0,47.5,group2,11,dataset_user_11_train.csv,174.0,0.0,174.0,49.64367816091954,3.849099048170429,44.0,65.0,21.0,48.0,2.0,2479.310344827586,46.0,47.0,48.0,51.0,55.0,-0.024194310771946805,0.08092485549132948,3.476483383664685,1.953757225433526,720.0,0.7597222222222222,547.0,0.0,589.0,13.228956228956228,2.5084738823846595,7.0,20.0,14.0,13.0,2.0,181.74410774410774,10.0,11.0,13.0,15.0,17.0,-0.0022311150719521045,0.0,2.4145036445421137,1.8197278911564625,480.0,0.7604166666666666,365.0,0.0,372.0,27.156593406593405,18.955933313683303,3.0,92.0,89.0,22.5,11.0,992.1365979381443,8.0,11.0,22.5,34.0,54.0,0.09450832249663794,0.002457002457002457,11.697980415691024,6.953168044077135
6,32,119,49.0,51.0,53.0,7.0,23.0,13.0,12.0,15.0,99,38.0,28980.0,0.0,0.0,2460.0,21240.0,5280.0,2880.0,3155.0,950.0,12423.0,12.0,7.0,16.0,2.0,8.0,54.0,group2,29,dataset_user_29_train.csv,720.0,0.0,720.0,74.43611111111112,18.19978102398454,49.0,119.0,70.0,75.0,16.0,5871.966666666666,52.0,56.0,75.0,87.0,101.0,0.07131530603518396,0.04033379694019471,5.66371344244398,3.820584144645341,720.0,0.13194444444444445,95.0,1.0,625.0,12.888,2.243625637222039,7.0,22.0,15.0,13.0,1.0,171.1344,10.0,12.0,13.0,14.0,16.0,0.002140083558613909,-0.0016025641025641025,2.190084882090796,1.623397435897436,480.0,0.20625,99.0,1.0,381.0,37.973753280839894,30.96563744194278,2.0,96.0,94.0,28.0,22.0,2400.8766404199473,6.0,9.0,28.0,67.0,85.0,0.24152615739786448,0.15526315789473685,9.388660499953096,6.002631578947368
6,70,144,39.0,45.0,47.0,6.0,22.0,14.0,17.0,17.0,98,22.0,29280.0,0.0,0.0,5460.0,18840.0,4980.0,1260.0,2080.0,396.0,13726.0,17.0,10.0,20.0,2.0,19.0,51.5,group2,38,dataset_user_38_train.csv,708.0,0.002824858757062147,706.0,62.35694050991501,15.80601469550546,39.0,144.0,105.0,59.0,6.0,4138.218130311615,49.0,53.0,59.0,65.0,80.0,0.014620322515990625,-0.00425531914893617,6.641689440936514,3.8624113475177304,720.0,0.18472222222222223,133.0,1.0,587.0,14.948892674616696,3.125557335033237,8.0,23.0,15.0,15.0,3.0,233.23850085178876,11.0,12.0,15.0,18.0,19.0,-0.004635327975751935,-0.0034129692832764505,2.6015200249811405,1.9044368600682593,480.0,0.25833333333333336,124.0,1.0,356.0,21.6123595505618,11.046442512652213,1.0,94.0,93.0,21.0,4.0,589.1179775280899,11.0,16.0,21.0,25.0,31.0,0.03587180718148947,-0.02535211267605634,9.523399178773836,5.07887323943662
7,78,142,50.0,51.0,52.0,8.0,22.0,14.0,15.0,13.0,96,29.0,12300.0,0.0,0.0,4320.0,7980.0,0.0,4320.0,2583.0,378.0,7539.0,15.0,9.0,21.0,3.0,36.0,68.0,group2,29,dataset_user_29_train.csv,707.0,0.0014144271570014145,706.0,70.37960339943342,10.616963969140524,50.0,142.0,92.0,68.0,5.0,5066.008498583569,60.0,64.0,68.0,75.0,83.0,-0.01951767957218843,-0.03546099290780142,6.143452199645531,3.7886524822695034,720.0,0.125,90.0,1.0,630.0,14.053968253968254,2.097680154536964,8.0,21.0,13.0,14.0,1.0,201.9142857142857,11.0,13.0,14.0,16.0,17.0,-0.0013362161586268975,-0.001589825119236884,2.113999972240059,1.6136724960254372,480.0,0.17083333333333334,82.0,1.0,398.0,28.366834170854272,16.145883478277327,1.0,76.0,75.0,24.0,8.0,1065.3668341708542,12.0,17.25,24.0,37.0,52.0,-0.09739955625554907,-0.16120906801007556,9.68336008408256,6.282115869017632
7,80,156,44.0,49.0,47.0,6.0,21.0,13.0,17.0,15.0,99,22.0,26670.0,0.0,0.0,7740.0,8280.0,4800.0,660.0,1806.0,193.0,8793.0,17.0,12.0,20.0,1.0,19.0,51.5,group2,38,dataset_user_38_train.csv,675.0,0.0014814814814814814,674.0,61.76706231454006,13.143943375299903,44.0,156.0,112.0,58.0,5.0,3987.933234421365,51.0,54.0,58.0,64.0,79.0,-0.0016218035487791797,-0.008915304606240713,6.615523473571796,4.083209509658246,690.0,0.1681159420289855,116.0,1.0,574.0,14.348432055749129,3.0882246822231525,7.0,21.0,14.0,14.0,3.0,215.41463414634146,10.0,12.0,14.0,17.0,19.0,-0.008735087734604702,0.0,2.495370932496898,1.8324607329842932,460.0,0.26304347826086955,121.0,1.0,339.0,21.74041297935103,11.327669460426062,2.0,83.0,81.0,20.0,5.0,600.9616519174041,11.0,15.0,20.0,25.0,33.0,0.0033423790000893278,-0.008875739644970414,10.322173148099788,5.943786982248521
8,52,124,47.0,50.0,51.0,8.0,20.0,14.0,13.0,14.0,99,32.0,25740.0,0.0,0.0,2340.0,19380.0,4020.0,1620.0,2997.0,792.0,10731.0,13.0,9.0,16.0,1.0,7.0,54.0,group2,29,dataset_user_29_train.csv,693.0,0.001443001443001443,692.0,72.8193641618497,17.909390621349452,47.0,124.0,77.0,69.0,13.0,5623.406069364162,52.0,59.0,69.0,84.0,99.0,0.04467133183578312,0.01881331403762663,6.171541453915016,4.068017366136035,720.0,0.16666666666666666,120.0,1.0,600.0,13.391666666666667,1.8730360084336042,8.0,19.0,11.0,13.0,1.0,182.845,11.0,12.0,13.0,15.0,16.0,0.0030732585368292687,0.00667779632721202,2.1496489167924446,1.6126878130217028,480.0,0.23958333333333334,115.0,1.0,365.0,32.0027397260274,26.930402296222145,1.0,98.0,97.0,24.0,19.0,1749.4219178082192,3.0,9.0,24.0,54.0,73.60000000000002,0.13988593934697685,0.06318681318681318,11.155931096749859,6.865384615384615
8,93,126,40.0,41.0,46.0,7.0,21.0,14.0,15.0,16.0,99,22.0,25140.0,0.0,0.0,4920.0,15120.0,5100.0,420.0,1876.0,192.0,5519.0,15.0,9.0,20.0,1.0,14.0,51.5,group2,38,dataset_user_38_train.csv,710.0,0.0028169014084507044,708.0,58.46468926553672,15.293924296388749,40.0,126.0,86.0,55.0,7.0,3652.024011299435,43.0,48.0,55.0,63.0,78.0,0.026581177978325054,-0.01272984441301273,6.271428378431787,3.9844413012729842,718.0,0.15181058495821728,109.0,1.0,609.0,14.469622331691298,2.746452559868163,7.0,20.0,13.0,14.0,2.0,216.9129720853859,11.0,13.0,14.0,16.0,18.0,0.0009528130671506357,0.008223684210526315,2.222403452989603,1.65625,480.0,0.20833333333333334,100.0,1.0,380.0,21.821052631578947,21.725308524182438,2.0,99.0,97.0,16.0,8.0,948.1473684210526,5.0,8.0,16.0,24.0,46.0,0.055419686898254515,0.002638522427440633,11.428220100876745,6.298153034300792
9,51,101,54.0,59.0,53.0,8.0,20.0,13.0,14.0,14.0,93,30.0,25440.0,0.0,0.0,3240.0,20520.0,1680.0,5400.0,2637.0,432.0,9633.0,14.0,9.0,18.0,4.0,24.0,62.0,group2,29,dataset_user_29_train.csv,680.0,0.0014705882352941176,679.0,70.55817378497791,10.491840727395406,54.0,101.0,47.0,67.0,6.0,5088.534609720176,60.0,62.0,67.0,78.0,87.0,0.00767169927910951,-0.011799410029498525,5.9471499339889515,3.96165191740413,720.0,0.18194444444444444,131.0,1.0,589.0,13.388794567062819,1.874666260798507,9.0,18.0,9.0,13.0,1.0,182.7741935483871,11.0,12.0,13.0,15.0,16.0,-0.0008725046232702742,-0.00510204081632653,2.3001717969991113,1.7534013605442176,480.0,0.2375,114.0,1.0,366.0,29.10928961748634,14.620110075544565,4.0,83.0,79.0,25.0,6.0,1061.0983606557377,15.0,20.0,25.0,34.0,52.0,-0.005564873449672052,-0.06301369863013699,10.158409794242282,6.517808219178082
9,49,129,43.0,46.0,46.0,7.0,22.0,14.0,16.0,16.0,99,22.0,32520.0,0.0,0.0,5580.0,19740.0,4800.0,240.0,1896.0,212.0,5655.0,16.0,7.0,20.0,0.0,14.0,51.5,group2,38,dataset_user_38_train.csv,613.0,0.008156606851549755,608.0,60.91447368421053,15.265390887020155,43.0,129.0,86.0,56.0,6.0,3943.6052631578946,48.0,51.0,56.0,65.0,83.30000000000007,0.03440245788589523,-0.004942339373970346,6.246842388254515,3.7215815485996706,720.0,0.2652777777777778,191.0,1.0,529.0,14.610586011342155,3.3042851019036688,7.0,23.0,16.0,15.0,3.0,224.3875236294896,10.0,12.0,15.0,17.0,19.0,-0.0011972004526486116,-0.001893939393939394,2.4296924710552696,1.7556818181818181,480.0,0.3,144.0,1.0,336.0,21.80654761904762,14.259752885894626,4.0,91.0,87.0,20.0,7.0,678.8660714285714,8.0,12.0,20.0,26.0,35.5,0.07437172973622774,0.01791044776119403,9.825020228958467,5.002985074626865
10,91,107,55.0,59.0,59.0,8.0,20.0,13.0,14.0,14.0,98,17.0,27180.0,60.0,0.0,3720.0,16860.0,5100.0,720.0,1647.0,59.0,0.0,14.0,8.0,19.0,1.0,23.0,72.0,group2,2,dataset_user_2_train.csv,234.0,0.0,234.0,71.74358974358974,10.127945468920796,55.0,107.0,52.0,69.0,7.0,5249.717948717948,61.3,64.0,69.0,78.0,87.0,-0.04570101313777691,-0.02145922746781116,5.003386279861368,3.532188841201717,234.0,0.1452991452991453,34.0,1.0,200.0,13.75,2.0043702252827447,8.0,19.0,11.0,14.0,1.0,193.08,11.0,12.0,14.0,15.0,16.0,0.010489762244056103,0.010050251256281407,2.1710520103502047,1.6180904522613064,156.0,0.3141025641025641,49.0,1.0,107.0,14.869158878504672,16.906053835885547,1.0,68.0,67.0,8.0,6.0,506.9065420560748,2.0,3.0,8.0,18.5,44.20000000000002,-0.13298653970493152,-0.16981132075471697,15.226263121450561,8.471698113207546
10,48,125,52.0,57.0,53.0,7.0,21.0,14.0,14.0,15.0,96,31.0,28260.0,0.0,0.0,2340.0,24120.0,1800.0,4560.0,2755.0,550.0,9899.0,14.0,9.0,19.0,5.0,18.0,60.0,group2,29,dataset_user_29_train.csv,677.0,0.0014771048744460858,676.0,71.64497041420118,11.859682141696853,52.0,125.0,73.0,69.0,7.0,5273.653846153846,59.0,63.0,69.0,79.0,88.0,0.027286992445497166,0.016296296296296295,6.224541719348679,4.125925925925926,720.0,0.18333333333333332,132.0,1.0,588.0,13.891156462585034,2.0089231274446626,8.0,21.0,13.0,14.0,1.0,197.0,11.0,13.0,14.0,15.0,16.0,0.00033739818658509295,0.0068143100511073255,2.2196170237518733,1.6933560477001703,480.0,0.23541666666666666,113.0,1.0,367.0,31.275204359673026,18.164042417571537,5.0,89.0,84.0,25.0,8.0,1308.0708446866486,14.600000000000001,19.0,25.0,39.5,59.400000000000034,0.08073226697947761,0.060109289617486336,13.396708428168736,8.688524590163935
