day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len_raw,ts__hr_time_series__nan_frac_raw,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len_raw,ts__resp_time_series__neg_frac_raw,ts__resp_time_series__neg_count_raw,ts__resp_time_series__used,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len_raw,ts__stress_time_series__neg_frac_raw,ts__stress_time_series__neg_count_raw,ts__stress_time_series__used,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
4,31,132.0,55.0,60.0,62.0,8.0,23.0,14.0,15.0,15.0,99.0,34.0,22920.0,0.0,0.0,6300.0,13980.0,2640.0,60.0,2262.0,237.0,7876.0,15.0,13.0,19.0,0.0,11.0,62.0,group1,37,dataset_user_37_train.csv,678.0,0.004424778761061947,675.0,81.08592592592592,19.158791282383145,55.0,132.0,77.0,76.0,15.0,6941.986666666667,61.0,63.0,76.0,98.0,107.0,0.08313158803457822,0.05341246290801187,5.815929872675588,3.9881305637982196,720.0,0.21944444444444444,158.0,1.0,562.0,14.674377224199288,2.069697930419396,9.0,22.0,13.0,15.0,1.0,219.62099644128114,12.0,14.0,15.0,16.0,17.0,-0.004556489240909964,-0.008912655971479501,1.9453108466396136,1.303030303030303,480.0,0.2916666666666667,140.0,1.0,340.0,34.52058823529412,33.18383978962336,2.0,98.0,96.0,15.5,8.5,2292.8382352941176,6.0,9.0,15.5,73.25,86.10000000000002,0.2848426329761656,0.22418879056047197,9.214097454095093,5.079646017699115
5,69,153.0,46.0,48.0,51.0,7.0,24.0,15.0,14.0,14.0,99.0,23.0,27420.0,0.0,0.0,3300.0,18720.0,5400.0,2400.0,2219.0,543.0,4891.0,14.0,10.0,19.0,3.0,7.0,52.0,group1,10,dataset_user_10_train.csv,571.0,0.0035026269702276708,569.0,69.8224956063269,24.41991581320039,46.0,153.0,107.0,57.0,9.0,5471.5131810193325,49.0,51.0,57.0,86.0,106.0,0.09366275350744743,0.008802816901408451,5.731208729084126,3.4172535211267605,720.0,0.3263888888888889,235.0,1.0,485.0,14.488659793814433,2.2835980060711027,9.0,23.0,14.0,14.0,1.0,215.1360824742268,12.0,13.0,14.0,15.0,17.0,0.0018334968975393833,0.004132231404958678,2.1493761037583483,1.4958677685950412,480.0,0.375,180.0,1.0,300.0,23.013333333333332,27.145039243949448,1.0,97.0,96.0,9.0,5.0,1266.4666666666667,4.0,6.0,9.0,31.0,75.10000000000002,0.19707241191568795,0.043478260869565216,7.44577606517535,4.217391304347826
5,94,98.0,48.0,50.0,56.0,7.0,21.0,13.0,14.0,15.0,96.5,17.0,32220.0,0.0,0.0,6720.0,16800.0,8700.0,0.0,2087.0,35.0,1783.0,15.0,11.0,18.0,0.0,11.5,53.0,group1,19,dataset_user_19_train.csv,635.0,0.0031496062992125984,633.0,60.502369668246445,8.885994308945175,48.0,98.0,50.0,58.0,5.0,3739.4976303317535,51.0,54.0,58.0,65.0,73.0,0.024196533620939743,-0.020569620253164556,5.204479052429583,3.492088607594937,720.0,0.17083333333333334,123.0,1.0,597.0,13.613065326633166,1.8690900564040545,8.0,21.0,13.0,14.0,1.0,188.80904522613065,11.0,13.0,14.0,15.0,16.0,-0.0018619618259193432,-0.0050335570469798654,2.050938931862582,1.4446308724832215,480.0,0.18958333333333333,91.0,1.0,389.0,17.483290488431876,14.071351539913728,1.0,72.0,71.0,15.0,8.0,503.66838046272494,4.0,7.0,15.0,23.0,36.0,0.06578163574426792,-0.01804123711340206,8.889770808588226,5.368556701030927
5,79,122.0,53.5,65.0,63.0,8.0,22.0,17.0,15.0,15.0,99.0,37.0,25560.0,0.0,0.0,2460.0,16650.0,3495.0,1110.0,2517.0,492.0,3906.0,15.0,11.0,19.0,3.0,20.0,68.0,group1,37,dataset_user_37_train.csv,624.0,0.0016025641025641025,623.0,81.00321027287319,12.131965231748595,61.0,122.0,61.0,78.0,7.0,6708.704654895666,69.0,72.0,78.0,86.0,99.80000000000007,-0.027753267542457945,-0.05144694533762058,5.754399085814702,3.8906752411575565,720.0,0.20277777777777778,146.0,1.0,574.0,15.750871080139373,2.2075948113219255,9.0,21.0,12.0,16.0,1.0,252.96341463414635,13.0,14.0,16.0,17.0,18.0,0.004627158664679555,0.0,2.1923235898272613,1.5113438045375218,480.0,0.2833333333333333,136.0,1.0,344.0,36.049418604651166,19.06431585965946,11.0,97.0,86.0,28.0,8.0,1663.0087209302326,19.0,22.0,28.0,47.0,69.0,-0.06514354694643999,-0.21865889212827988,12.608549159362214,7.909620991253644
6,66,118.0,48.0,50.0,51.0,8.0,22.0,15.0,14.0,14.0,99.0,25.0,23520.0,0.0,0.0,3600.0,15540.0,4380.0,2820.0,1975.0,299.0,6955.0,14.0,11.0,18.0,3.0,14.0,53.0,group1,10,dataset_user_10_train.csv,714.0,0.0014005602240896359,713.0,65.06591865357643,12.635459677703658,48.0,118.0,70.0,63.0,8.0,4393.228611500701,51.0,55.0,63.0,71.0,82.0,0.02351608970171424,-0.0028089887640449437,5.6209872555948435,3.595505617977528,720.0,0.13472222222222222,97.0,1.0,623.0,15.080256821829856,2.327857383571426,8.0,21.0,13.0,15.0,1.0,232.8330658105939,12.0,14.0,15.0,17.0,18.0,0.00196890251624888,-0.001607717041800643,2.2543271688860393,1.6254019292604502,480.0,0.16041666666666668,77.0,1.0,403.0,24.92059553349876,16.87594931119505,6.0,97.0,91.0,21.0,8.0,905.833746898263,9.0,13.0,21.0,31.0,46.0,0.04287391629426267,-0.012437810945273632,8.426583411289895,5.166666666666667
6,80,98.0,48.0,50.0,55.0,7.0,21.0,13.0,15.0,15.0,86.0,24.0,29160.0,0.0,840.0,5220.0,16740.0,7200.0,1020.0,2152.0,100.0,5051.0,15.0,10.0,18.0,1.0,12.0,53.0,group1,19,dataset_user_19_train.csv,676.0,0.004437869822485207,673.0,64.05794947994056,10.381628817046085,48.0,98.0,50.0,64.0,9.0,4211.199108469539,51.0,54.0,64.0,71.0,79.0,0.03290089266424247,0.028273809523809524,5.638734924083234,3.6800595238095237,720.0,0.16805555555555557,121.0,1.0,599.0,13.813021702838064,2.109307789326464,7.0,20.0,13.0,14.0,1.0,195.24874791318865,11.0,13.0,14.0,15.0,16.0,-0.00360215744189033,-0.010033444816053512,2.2877965474140627,1.665551839464883,480.0,0.24583333333333332,118.0,1.0,362.0,23.425414364640883,16.770343973305916,2.0,71.0,69.0,21.0,12.5,829.9944751381215,5.0,9.0,21.0,34.0,46.0,0.1085871058392836,0.008310249307479225,9.99154421851319,6.373961218836565
6,76,115.0,53.0,59.0,60.0,6.0,22.0,14.0,15.0,15.0,93.0,31.0,23280.0,0.0,0.0,4740.0,15360.0,3180.0,60.0,2331.0,306.0,4514.0,15.0,11.0,19.0,0.0,8.0,61.0,group1,37,dataset_user_37_train.csv,671.0,0.0014903129657228018,670.0,74.06268656716418,13.45014937298063,53.0,115.0,62.0,73.5,11.5,5666.188059701492,59.0,61.0,73.5,84.0,92.0,0.05221886663798622,0.007473841554559043,5.75651481595386,3.7713004484304933,720.0,0.11944444444444445,86.0,1.0,634.0,14.659305993690852,2.088125544135537,7.0,20.0,13.0,15.0,1.0,219.25552050473186,12.0,14.0,15.0,16.0,17.0,-0.0018560390193873813,0.0,2.2079849348113476,1.5165876777251184,480.0,0.18333333333333332,88.0,1.0,392.0,31.022959183673468,25.056914468302026,2.0,86.0,84.0,18.5,12.5,1590.2729591836735,6.0,9.0,18.5,55.0,67.0,0.17848377319729747,0.028132992327365727,10.663019075204254,6.826086956521739
7,73,119.0,46.0,48.0,51.0,8.0,22.0,14.0,14.0,15.0,99.0,19.0,18120.0,0.0,0.0,6300.0,8340.0,3480.0,0.0,2077.0,401.0,9885.0,14.0,11.0,17.0,0.0,5.0,50.0,group1,10,dataset_user_10_train.csv,484.0,0.004132231404958678,482.0,64.16804979253112,17.258552992166315,46.0,119.0,73.0,58.0,9.0,4415.396265560166,48.0,50.0,58.0,74.0,93.0,0.09078784164477834,0.02286902286902287,5.746688179529236,3.5405405405405403,720.0,0.2861111111111111,206.0,1.0,514.0,14.163424124513618,2.442439447429484,8.0,21.0,13.0,14.0,1.0,206.568093385214,11.0,13.0,14.0,15.0,17.0,0.0016408113833498912,-0.003898635477582846,2.315298810589645,1.571150097465887,480.0,0.525,252.0,0.0,341.0,26.31675392670157,19.82361484198304,3.0,96.0,91.0,22.0,8.0,1091.954682779456,9.0,13.0,22.0,32.0,61.0,0.0872552629689623,0.0,9.081202552765205,5.389355742296919
7,83,101.0,45.0,46.0,54.0,7.0,21.0,13.0,15.0,15.0,95.0,22.0,23340.0,0.0,0.0,5460.0,13980.0,3900.0,0.0,2130.0,78.0,2556.0,15.0,12.0,18.0,0.0,7.0,50.0,group1,19,dataset_user_19_train.csv,499.0,0.01002004008016032,494.0,61.33198380566802,11.805745072306463,45.0,101.0,56.0,61.0,10.0,3900.9878542510123,47.0,50.0,61.0,70.0,75.0,0.04515002452442402,-0.038539553752535496,4.862045694317176,3.206896551724138,655.0,0.332824427480916,218.0,1.0,437.0,13.99771167048055,2.130200037700438,8.0,19.0,11.0,14.0,1.0,200.47368421052633,11.0,13.0,14.0,15.0,16.0,-0.008203130729271665,-0.01834862385321101,2.166177250010121,1.5688073394495412,437.0,0.35469107551487417,155.0,1.0,282.0,21.641843971631207,18.25982939814647,1.0,82.0,81.0,16.0,11.0,801.7907801418439,4.0,6.0,16.0,34.0,51.0,0.12381136355305744,-0.2099644128113879,9.60734670316889,5.903914590747331
7,73,127.0,54.0,58.0,59.0,8.0,22.0,15.0,15.0,14.0,93.0,33.0,26820.0,0.0,0.0,4860.0,18360.0,3600.0,1200.0,2409.0,384.0,5621.0,15.0,12.0,20.0,1.0,23.0,63.0,group1,37,dataset_user_37_train.csv,675.0,0.0014814814814814814,674.0,76.08456973293768,14.178816665207036,54.0,127.0,73.0,76.0,12.0,5989.90059347181,60.0,63.25,76.0,87.0,95.0,0.04724413815537753,0.004457652303120356,5.495504934305524,3.5765230312035663,720.0,0.16111111111111112,116.0,1.0,604.0,15.256622516556291,2.088768256895959,8.0,22.0,14.0,15.0,1.0,237.1274834437086,13.0,14.0,15.0,17.0,18.0,0.001777032412236883,0.001658374792703151,2.0259503601355453,1.4477611940298507,480.0,0.20625,99.0,1.0,381.0,33.79265091863517,24.755530118547664,2.0,92.0,90.0,21.0,13.0,1754.7795275590552,8.0,14.0,21.0,56.0,73.0,0.14713300338697674,-0.013157894736842105,9.221104827417763,6.302631578947368
8,85,113.0,49.0,53.0,51.0,7.0,25.0,18.0,13.0,15.0,97.0,28.0,26760.0,5640.0,0.0,6600.0,14220.0,5880.0,60.0,2433.0,244.0,680.0,15.0,8.0,21.0,0.0,17.0,59.0,group1,1,dataset_user_1_train.csv,328.0,0.0,328.0,84.96036585365853,8.344796238159145,67.0,113.0,46.0,86.5,4.5,7287.899390243902,73.0,79.0,86.5,89.0,93.30000000000001,-0.01480258124016783,-0.05198776758409786,3.900958953675385,2.5718654434250765,328.0,0.018292682926829267,6.0,1.0,322.0,17.565217391304348,2.9483811932678505,8.0,24.0,16.0,18.0,2.0,317.2298136645963,14.0,16.0,18.0,20.0,21.0,0.011694508638160883,-0.012461059190031152,2.587984551083257,2.0249221183800623,219.0,0.0319634703196347,7.0,1.0,212.0,62.216981132075475,14.603569424734497,26.0,94.0,68.0,64.0,8.0,4084.2169811320755,38.1,55.0,64.0,72.0,79.0,-0.02578486208316698,-0.11848341232227488,9.03286204655504,6.734597156398104
8,86,155.0,50.0,51.0,51.0,8.0,21.0,14.0,15.0,14.0,99.0,27.0,23580.0,0.0,0.0,6120.0,14400.0,3060.0,1080.0,2235.0,546.0,10072.0,15.0,11.0,18.0,1.0,22.0,58.0,group1,10,dataset_user_10_train.csv,655.0,0.0061068702290076335,651.0,69.7542242703533,16.99194152019086,50.0,155.0,105.0,65.0,8.0,5154.377880184332,55.0,58.0,65.0,74.0,93.0,0.011121279274851412,-0.024615384615384615,5.780019450838466,3.5938461538461537,720.0,0.2375,171.0,1.0,549.0,14.4408014571949,2.314650436597471,8.0,20.0,12.0,15.0,1.0,213.8943533697632,11.0,13.0,15.0,16.0,17.0,-0.0023722446433945775,-0.0036496350364963502,2.2319808478079777,1.5474452554744527,480.0,0.33125,159.0,1.0,321.0,26.34890965732087,15.545623951607658,6.0,98.0,92.0,23.0,6.0,935.9314641744548,12.0,17.0,23.0,30.0,46.0,0.026838683462007316,-0.078125,10.11975896374884,5.665625
