day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len_raw,ts__hr_time_series__nan_frac_raw,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len_raw,ts__resp_time_series__neg_frac_raw,ts__resp_time_series__neg_count_raw,ts__resp_time_series__used,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len_raw,ts__stress_time_series__neg_frac_raw,ts__stress_time_series__neg_count_raw,ts__stress_time_series__used,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
0,84,138,50,53,55,7.0,21.0,13.0,14.0,14.0,99,35,26460.0,775.0,0.0,4080.0,17580.0,4800.0,840.0,3356.0,1080.0,9053,14.0,8.0,19.0,1.0,4.0,58.0,group6,15,dataset_user_15_train.csv,720.0,0.0,720.0,77.03472222222223,17.437592371099207,50.0,138.0,88.0,76.0,11.0,6238.418055555556,56.0,62.75,76.0,85.0,100.0,0.01274740434813081,0.006954102920723227,6.39616597056919,4.477051460361613,720.0,0.24027777777777778,173.0,1.0,547.0,13.621572212065814,2.2334769902535374,7.0,20.0,13.0,14.0,1.0,190.53564899451553,11.0,12.0,14.0,15.0,16.0,0.001027135770060015,0.0,2.206384342795214,1.5128205128205128,480.0,0.23541666666666666,113.0,1.0,367.0,34.653950953678475,26.431498619400095,0.0,95.0,95.0,32.0,26.0,1899.5204359673025,2.0,7.0,32.0,58.0,70.0,0.09254157595343576,0.03278688524590164,12.718860673167017,8.595628415300547
0,61,123,64,67,54,8.0,21.0,14.0,15.0,14.0,100,50,18060.0,0.0,0.0,6300.0,9720.0,2040.0,120.0,2887.0,950.0,6099,15.0,8.0,20.0,0.0,19.0,73.0,group6,24,dataset_user_24_train.csv,720.0,0.0,720.0,90.2375,13.60781982599221,64.0,123.0,59.0,92.0,9.0,8327.979166666666,70.0,77.0,92.0,100.0,106.0,0.04332967141783324,-0.04033379694019471,4.5933116884098775,3.3282336578581364,720.0,0.16527777777777777,119.0,1.0,601.0,14.459234608985025,2.3401477718035446,8.0,20.0,12.0,14.0,2.0,214.54575707154743,11.0,13.0,14.0,16.0,18.0,-0.0015852869801714759,0.0016666666666666668,2.416263759517068,1.8216666666666668,480.0,0.26666666666666666,128.0,1.0,352.0,49.60511363636363,26.02730814558564,4.0,94.0,90.0,56.5,18.5,3138.088068181818,11.0,20.75,56.5,70.25,80.0,0.17388570274547616,-0.042735042735042736,10.7388528270439,7.951566951566951
0,39,166,43,43,50,6.0,23.0,13.0,15.0,16.0,99,27,25020.0,0.0,0.0,7680.0,10680.0,6660.0,120.0,2959.0,840.0,13535,15.0,11.0,21.0,0.0,5.0,46.0,group6,42,dataset_user_42_train.csv,691.0,0.002894356005788712,689.0,67.86937590711176,24.401820217851068,43.0,166.0,123.0,59.0,13.0,5201.701015965167,45.0,49.0,59.0,82.0,99.20000000000005,0.0812044976600369,0.04796511627906977,6.849229411668647,4.222383720930233,720.0,0.20416666666666666,147.0,1.0,573.0,13.863874345549739,2.155144095291773,7.0,21.0,14.0,14.0,1.0,196.8516579406632,11.0,13.0,14.0,15.0,16.0,-0.004973637012967875,-0.006993006993006993,2.2508630931904237,1.597902097902098,480.0,0.25416666666666665,122.0,1.0,358.0,27.762569832402235,29.81005128546027,1.0,95.0,94.0,19.0,16.0,1659.3994413407822,2.0,3.0,19.0,39.0,88.0,0.20953375670306715,0.226890756302521,5.846932171900039,3.380952380952381
1,79,113,51,55,55,7.0,22.0,14.0,14.0,14.0,93,28,31797.0,0.0,0.0,3900.0,21600.0,6300.0,1500.0,2704.0,428.0,6369,14.0,10.0,21.0,1.0,18.0,61.0,group6,15,dataset_user_15_train.csv,720.0,0.0,720.0,71.80972222222222,12.342053895818312,51.0,113.0,62.0,69.0,8.0,5308.9625,59.0,62.0,69.0,81.0,90.0,0.0172209855085883,-0.0013908205841446453,5.789900396833826,4.023643949930459,720.0,0.12916666666666668,93.0,1.0,627.0,13.81658692185008,2.048030717104157,6.0,21.0,15.0,14.0,1.0,195.09250398724083,11.0,13.0,14.0,15.0,16.0,1.7525976661823507e-06,0.0,2.2094771185464204,1.5942492012779552,480.0,0.14375,69.0,1.0,411.0,27.951338199513383,20.72816922513339,3.0,88.0,85.0,21.0,11.0,1210.934306569343,8.0,12.0,21.0,38.0,64.0,0.03860143703839419,-0.024390243902439025,11.069377237815845,7.414634146341464
1,73,133,58,59,73,6.0,22.0,14.0,14.0,13.0,97,45,16620.0,0.0,0.0,3720.0,7380.0,5520.0,0.0,2892.0,955.0,6555,14.0,10.0,18.0,0.0,8.0,64.0,group6,24,dataset_user_24_train.csv,700.0,0.0014285714285714286,699.0,88.37052932761087,16.239667471249245,58.0,133.0,75.0,92.0,11.0,8073.077253218884,64.0,74.0,92.0,99.0,106.0,0.04362317491158939,0.008595988538681949,5.180405614114216,3.4727793696275073,720.0,0.12777777777777777,92.0,1.0,628.0,14.26592356687898,2.44317284975415,7.0,23.0,16.0,14.0,2.0,209.48566878980893,11.0,13.0,14.0,16.0,17.0,-0.0014207550935282592,0.004784688995215311,2.6209150324931687,2.011164274322169,480.0,0.23958333333333334,115.0,1.0,365.0,43.276712328767125,28.066508684536505,1.0,94.0,93.0,46.0,27.0,2660.6027397260273,5.0,14.0,46.0,69.0,77.0,0.17573262129740908,0.019230769230769232,12.012226530559223,8.145604395604396
1,87,132,46,50,50,6.0,23.0,14.0,16.0,15.0,99,33,14940.0,0.0,0.0,2520.0,11340.0,1080.0,2220.0,2494.0,375.0,10397,16.0,11.0,19.0,2.0,16.0,60.0,group6,42,dataset_user_42_train.csv,712.0,0.0014044943820224719,711.0,66.89310829817158,13.275395016420365,46.0,132.0,86.0,63.0,5.0,4650.9240506329115,55.0,59.0,63.0,70.0,85.0,-0.007718467444309338,-0.04507042253521127,6.068454306583926,3.8309859154929575,720.0,0.13055555555555556,94.0,1.0,626.0,14.257188498402556,2.432997550242155,7.0,21.0,14.0,14.0,2.0,209.18690095846645,11.0,13.0,14.0,16.0,17.0,-0.0028681718819267166,0.0016,2.499599455912887,1.8,480.0,0.17291666666666666,83.0,1.0,397.0,32.768261964735515,17.26287203461566,4.0,97.0,93.0,26.0,5.0,1371.7657430730478,19.0,23.0,26.0,38.0,56.0,-0.02531933002927775,-0.1414141414141414,8.938917410114636,5.621212121212121
2,95,155,52,56,55,7.0,22.0,13.0,14.0,15.0,98,40,26340.0,0.0,0.0,4020.0,19200.0,3120.0,60.0,3360.0,1084.0,9724,14.0,9.0,18.0,0.0,18.0,60.0,group6,15,dataset_user_15_train.csv,717.0,0.001394700139470014,716.0,80.05027932960894,17.26769960482998,52.0,155.0,103.0,80.0,10.0,6706.2206703910615,59.0,68.0,80.0,88.0,102.0,0.01753882965168348,0.006993006993006993,6.7252748439914205,4.655944055944056,720.0,0.2916666666666667,210.0,1.0,510.0,13.48235294117647,2.4064216280409205,7.0,21.0,14.0,13.0,2.0,187.56470588235294,10.0,12.0,13.0,15.0,17.0,0.0005219731943696548,0.0,2.053316833722055,1.4223968565815324,480.0,0.25833333333333336,124.0,1.0,356.0,39.70505617977528,26.191388868090606,3.0,92.0,89.0,36.5,27.5,2262.4803370786517,6.0,12.0,36.5,64.0,74.5,0.12258787357323046,0.030985915492957747,13.23084947768699,8.746478873239436
2,59,147,64,67,71,8.0,22.0,15.0,13.0,15.0,99,39,21120.0,1800.0,0.0,4020.0,13980.0,3120.0,0.0,3023.0,1086.0,6592,13.0,9.0,19.0,0.0,15.0,72.0,group6,24,dataset_user_24_train.csv,720.0,0.0,720.0,88.81805555555556,16.67904395732102,64.0,147.0,83.0,88.0,13.0,8166.8375,69.0,74.0,88.0,99.0,113.0,0.03825037921240847,-0.005563282336578581,4.955431089577122,3.2406119610570236,720.0,0.11944444444444445,86.0,1.0,634.0,14.011041009463723,2.3126734611160304,8.0,20.0,12.0,14.0,2.0,201.6577287066246,11.0,12.0,14.0,16.0,17.0,0.004199043421335007,0.0,2.112925691145649,1.5545023696682465,480.0,0.22708333333333333,109.0,1.0,371.0,37.79784366576819,24.743745338077126,4.0,98.0,94.0,31.0,20.0,2040.9299191374664,10.0,15.0,31.0,59.0,73.0,0.10187245762413139,-0.03783783783783784,9.262751659092872,6.237837837837838
2,83,128,42,43,48,8.0,22.0,14.0,15.0,15.0,99,31,26400.0,0.0,0.0,6180.0,14640.0,5580.0,0.0,3337.0,1218.0,6656,15.0,9.0,20.0,0.0,14.0,47.0,group6,42,dataset_user_42_train.csv,700.0,0.002857142857142857,698.0,71.16045845272207,28.186546727272784,42.0,193.0,151.0,65.0,14.0,5858.292263610315,45.0,51.0,65.0,78.0,104.0,0.09001892429099717,0.01291248206599713,6.2159700586440225,3.8005738880918223,720.0,0.20972222222222223,151.0,1.0,569.0,14.539543057996486,2.275165951650224,8.0,21.0,13.0,15.0,1.0,216.57469244288225,11.0,13.0,15.0,16.0,17.0,-0.0021594463646181956,0.0035211267605633804,2.336932863241933,1.75,480.0,0.2791666666666667,134.0,1.0,346.0,31.3757225433526,27.80792688943812,1.0,97.0,96.0,26.0,21.0,1757.7167630057804,2.0,6.0,26.0,49.0,73.0,0.20497264818973968,0.13333333333333333,7.000593487608316,4.405797101449275
3,82,115,50,54,55,7.0,22.0,13.0,15.0,15.0,95,29,29820.0,0.0,0.0,5580.0,17700.0,6540.0,120.0,2618.0,342.0,5928,15.0,11.0,19.0,0.0,12.0,61.0,group6,15,dataset_user_15_train.csv,720.0,0.0,720.0,72.29722222222222,11.65513682914846,50.0,115.0,65.0,71.0,8.0,5362.730555555556,58.0,63.0,71.0,80.0,89.0,0.020920693648457382,-0.015299026425591099,5.824607493113228,4.098748261474269,720.0,0.10972222222222222,79.0,1.0,641.0,13.706708268330733,2.134648839964746,8.0,20.0,12.0,14.0,1.0,192.43057722308893,11.0,12.0,14.0,15.0,16.0,-0.00022954422849811183,0.0015625,2.087536840056661,1.5296875,480.0,0.14166666666666666,68.0,1.0,412.0,28.441747572815533,19.669206252817936,2.0,82.0,80.0,24.0,12.0,1195.8106796116506,8.0,12.0,24.0,38.0,58.0,0.05889863539563437,-0.021897810218978103,12.455937221558887,8.343065693430656
3,44,138,62,64,70,7.0,22.0,15.0,15.0,15.0,99,41,16560.0,0.0,0.0,3120.0,9960.0,3480.0,0.0,3171.0,1234.0,8436,15.0,11.0,19.0,0.0,19.0,72.0,group6,24,dataset_user_24_train.csv,705.0,0.0014184397163120568,704.0,90.10227272727273,16.035500227993623,62.0,138.0,76.0,90.0,13.0,8375.556818181818,70.0,75.0,90.0,102.0,111.70000000000005,0.04300823907486842,0.004267425320056899,5.08407090358364,3.4295874822190613,720.0,0.15416666666666667,111.0,1.0,609.0,15.124794745484401,2.4254113118731446,7.0,21.0,14.0,15.0,2.0,234.64203612479474,12.0,13.0,15.0,17.0,18.0,-0.0006165073509097779,-0.008223684210526315,2.208297332303807,1.6233552631578947,480.0,0.2833333333333333,136.0,1.0,344.0,40.69767441860465,25.555033986154893,6.0,94.0,88.0,35.0,20.0,2309.360465116279,12.300000000000004,17.0,35.0,63.25,79.0,0.12954187019311553,0.02040816326530612,10.644926129923912,7.034985422740525
