day,label,hr_maxHeartRate,hr_minHeartRate,hr_restingHeartRate,hr_lastSevenDaysAvgRestingHeartRate,resp_lowestRespirationValue,resp_highestRespirationValue,resp_avgWakingRespirationValue,resp_avgSleepRespirationValue,resp_avgTomorrowSleepRespirationValue,str_maxStressLevel,str_avgStressLevel,sleep_sleepTimeSeconds,sleep_napTimeSeconds,sleep_unmeasurableSleepSeconds,sleep_deepSleepSeconds,sleep_lightSleepSeconds,sleep_remSleepSeconds,sleep_awakeSleepSeconds,act_totalCalories,act_activeKilocalories,act_distance,sleep_averageRespirationValue,sleep_lowestRespirationValue,sleep_highestRespirationValue,sleep_awakeCount,sleep_avgSleepStress,sleep_avgHeartRate,client_id,user_id,source_file,ts__hr_time_series__len_raw,ts__hr_time_series__nan_frac_raw,ts__hr_time_series__len,ts__hr_time_series__mean,ts__hr_time_series__std,ts__hr_time_series__min,ts__hr_time_series__max,ts__hr_time_series__range,ts__hr_time_series__median,ts__hr_time_series__mad,ts__hr_time_series__energy,ts__hr_time_series__q10,ts__hr_time_series__q25,ts__hr_time_series__q50,ts__hr_time_series__q75,ts__hr_time_series__q90,ts__hr_time_series__slope,ts__hr_time_series__diff_mean,ts__hr_time_series__diff_std,ts__hr_time_series__diff_abs_mean,ts__resp_time_series__len_raw,ts__resp_time_series__neg_frac_raw,ts__resp_time_series__neg_count_raw,ts__resp_time_series__used,ts__resp_time_series__len,ts__resp_time_series__mean,ts__resp_time_series__std,ts__resp_time_series__min,ts__resp_time_series__max,ts__resp_time_series__range,ts__resp_time_series__median,ts__resp_time_series__mad,ts__resp_time_series__energy,ts__resp_time_series__q10,ts__resp_time_series__q25,ts__resp_time_series__q50,ts__resp_time_series__q75,ts__resp_time_series__q90,ts__resp_time_series__slope,ts__resp_time_series__diff_mean,ts__resp_time_series__diff_std,ts__resp_time_series__diff_abs_mean,ts__stress_time_series__len_raw,ts__stress_time_series__neg_frac_raw,ts__stress_time_series__neg_count_raw,ts__stress_time_series__used,ts__stress_time_series__len,ts__stress_time_series__mean,ts__stress_time_series__std,ts__stress_time_series__min,ts__stress_time_series__max,ts__stress_time_series__range,ts__stress_time_series__median,ts__stress_time_series__mad,ts__stress_time_series__energy,ts__stress_time_series__q10,ts__stress_time_series__q25,ts__stress_time_series__q50,ts__stress_time_series__q75,ts__stress_time_series__q90,ts__stress_time_series__slope,ts__stress_time_series__diff_mean,ts__stress_time_series__diff_std,ts__stress_time_series__diff_abs_mean
0,90,86.0,47.0,49.0,52.0,7.0,22.0,14.0,14.0,14.0,97.0,19,22320.0,0.0,0.0,4440.0,10980.0,6900.0,540.0,2069.0,20.0,888.0,14.0,7.0,19.0,1.0,9.0,55.0,group7,16,dataset_user_16_train.csv,571.0,0.0017513134851138354,570.0,62.26140350877193,7.8223757863224535,47.0,86.0,39.0,63.0,5.0,3937.6719298245616,51.0,57.0,63.0,67.0,72.0,0.02073839627246103,0.019332161687170474,4.262640119013152,2.8207381370826012,662.0,0.21148036253776434,140.0,1.0,522.0,14.208812260536398,2.500666372339593,7.0,22.0,15.0,14.0,2.0,208.14367816091954,11.0,13.0,14.0,16.0,17.0,-0.0034644784968341992,-0.009596928982725527,2.442801330524616,1.8291746641074855,441.0,0.22675736961451248,100.0,1.0,341.0,18.609970674486803,11.630065963269102,2.0,69.0,67.0,19.0,10.0,481.58944281524924,5.0,8.0,19.0,26.0,33.0,0.07146073740500986,0.05,6.3292388725566635,4.314705882352941
0,56,176.0,51.0,54.0,63.0,7.0,22.0,15.0,14.0,15.0,84.0,16,20820.0,7680.0,0.0,1680.0,15660.0,3480.0,240.0,2829.0,1003.0,15350.0,14.0,10.0,18.0,0.0,11.0,59.0,group7,25,dataset_user_25_train.csv,719.0,0.0013908205841446453,718.0,74.48050139275766,26.025839608458494,51.0,176.0,125.0,67.0,7.0,6224.689415041783,56.0,61.0,67.0,77.0,98.0,0.02340115892907998,-0.03626220362622036,5.921741750483738,3.885634588563459,719.0,0.17246175243393602,124.0,1.0,595.0,14.576470588235294,1.9878921686915092,8.0,20.0,12.0,15.0,1.0,216.4252100840336,12.0,13.0,15.0,16.0,17.0,0.0011387919007342614,0.006734006734006734,2.2217069089284127,1.6262626262626263,479.0,0.2860125260960334,137.0,1.0,342.0,15.602339181286549,12.565375024208036,1.0,77.0,76.0,13.0,6.0,401.32163742690057,5.0,7.0,13.0,19.75,31.0,0.01922785298274714,0.01466275659824047,10.810948979999106,6.46041055718475
0,75,114.0,63.0,66.0,74.0,8.0,24.0,16.0,17.0,15.0,90.0,34,27774.0,0.0,0.0,4740.0,18720.0,4320.0,840.0,1946.0,352.0,3213.0,17.0,9.0,23.0,0.0,32.0,75.0,group7,34,dataset_user_34_train.csv,716.0,0.0013966480446927375,715.0,83.62517482517482,10.97457626836387,63.0,114.0,51.0,81.0,7.0,7113.611188811189,71.0,75.0,81.0,91.0,101.0,0.03169850195811419,0.00980392156862745,4.0778371011773045,2.780112044817927,720.0,0.10416666666666667,75.0,1.0,645.0,15.942635658914728,2.926721985504238,8.0,23.0,15.0,16.0,2.0,262.73333333333335,12.0,14.0,16.0,18.0,20.0,-0.0031780814076468765,-0.0015527950310559005,2.6983427301676692,2.001552795031056,480.0,0.2604166666666667,125.0,1.0,355.0,33.85070422535211,17.03543013210282,2.0,84.0,82.0,30.0,10.0,1436.0760563380281,17.0,21.0,30.0,43.0,58.60000000000002,0.06922330018963525,-0.025423728813559324,10.577501331835116,7.336158192090395
0,81,94.0,58.0,60.0,60.0,7.0,22.0,16.0,14.0,15.0,97.0,14,25380.0,0.0,0.0,4800.0,15600.0,4560.0,480.0,1533.0,21.0,462.0,15.0,10.0,19.0,2.0,10.0,61.0,group7,43,dataset_user_43_train.csv,73.0,0.0,73.0,67.36986301369863,9.22252580224179,58.0,94.0,36.0,64.0,3.0,4623.753424657534,60.0,62.0,64.0,69.0,82.39999999999999,-0.3097926693817105,-0.20833333333333334,5.098849271050174,3.013888888888889,73.0,0.0684931506849315,5.0,1.0,68.0,15.632352941176471,3.2217295855629087,5.0,21.0,16.0,16.0,2.0,254.75,12.0,14.0,16.0,17.0,19.0,0.014562736191166919,0.08955223880597014,2.9861938200413576,1.9104477611940298,49.0,0.14285714285714285,7.0,1.0,42.0,14.119047619047619,12.467486058415306,2.0,68.0,66.0,11.0,3.0,354.7857142857143,5.1000000000000005,8.0,11.0,15.0,18.0,-0.4569321772951948,-1.2439024390243902,6.661796753915708,4.7560975609756095
0,75,134.0,53.0,55.0,61.0,7.0,22.0,13.0,13.0,12.0,98.0,21,21600.0,0.0,0.0,4740.0,13440.0,3420.0,2040.0,2952.0,706.0,9153.0,13.0,9.0,19.0,1.0,13.0,61.0,group7,7,dataset_user_7_train.csv,709.0,0.0028208744710860366,707.0,71.94342291371994,15.295566881243664,53.0,134.0,81.0,67.0,8.0,5409.810466760961,58.0,61.0,67.0,79.0,93.0,0.00160910019899232,-0.09490084985835694,6.180780046833602,4.188385269121813,720.0,0.22916666666666666,165.0,1.0,555.0,13.016216216216216,2.2956496476165302,5.0,23.0,18.0,13.0,2.0,174.69189189189188,10.0,11.0,13.0,14.5,16.0,-0.0013419803721858104,0.007220216606498195,2.517796268361992,1.888086642599278,480.0,0.30416666666666664,146.0,1.0,334.0,20.5748502994012,15.529152490506304,2.0,97.0,95.0,19.0,6.0,664.4790419161677,8.0,11.0,19.0,22.0,37.0,0.010637538959998518,-0.22822822822822822,11.284294362662965,6.024024024024024
1,74,111.0,46.0,47.0,50.0,8.0,23.0,15.0,14.0,14.0,97.0,22,36780.0,0.0,0.0,9120.0,21840.0,5820.0,360.0,2140.0,91.0,2802.0,14.0,8.0,18.0,0.0,15.0,52.0,group7,16,dataset_user_16_train.csv,696.0,0.0014367816091954023,695.0,61.19712230215827,11.241239226382223,46.0,111.0,65.0,61.0,9.0,3871.453237410072,49.0,51.0,61.0,68.0,76.0,0.0311100141053807,-0.01585014409221902,4.910264736404524,2.9438040345821324,719.0,0.11543810848400557,83.0,1.0,636.0,14.366352201257861,2.380357227401451,8.0,23.0,15.0,14.0,1.0,212.05817610062894,11.0,13.0,14.0,16.0,17.0,0.0003867622497840891,0.004724409448818898,2.439499699183741,1.8346456692913387,480.0,0.13541666666666666,65.0,1.0,415.0,21.043373493975903,11.044185001822369,3.0,66.0,63.0,19.0,6.0,564.7975903614458,10.0,13.0,19.0,26.0,34.0,0.04820553115471921,-0.004830917874396135,7.547913033083126,4.739130434782608
1,20,120.0,46.0,48.0,58.0,7.0,23.0,15.0,15.0,15.0,93.0,19,15780.0,12420.0,0.0,3660.0,10740.0,1380.0,180.0,2515.0,689.0,13954.0,15.0,10.0,18.0,0.0,10.0,59.0,group7,25,dataset_user_25_train.csv,720.0,0.001388888888888889,719.0,72.31015299026426,16.6083845257501,46.0,120.0,74.0,67.0,11.0,5504.596662030598,54.0,59.0,67.0,87.0,98.0,0.04055229911553108,0.06406685236768803,6.1618211825096285,4.030640668523677,720.0,0.24722222222222223,178.0,1.0,542.0,14.821033210332104,2.2597228307825286,8.0,21.0,13.0,15.0,1.0,224.76937269372695,12.0,13.0,15.0,16.0,17.0,-0.0029380186776816965,-0.012939001848428836,2.429375609894486,1.7393715341959335,480.0,0.3104166666666667,149.0,1.0,331.0,18.483383685800604,17.1697283857579,2.0,91.0,89.0,13.0,6.0,636.4350453172206,5.0,8.0,13.0,22.0,39.0,0.021036521808188546,0.13636363636363635,10.053322025408143,5.712121212121212
1,76,128.0,64.0,67.0,71.0,7.0,23.0,15.0,15.0,15.0,98.0,35,22215.0,0.0,0.0,4200.0,13860.0,4200.0,0.0,2011.0,417.0,3204.0,15.0,9.0,20.0,0.0,17.0,71.0,group7,34,dataset_user_34_train.csv,720.0,0.0,720.0,84.46527777777777,12.461559333965818,64.0,128.0,64.0,85.0,10.0,7289.673611111111,69.0,73.75,85.0,92.0,101.0,0.03210900291088524,-0.009735744089012517,4.758263706918493,3.230876216968011,720.0,0.09722222222222222,70.0,1.0,650.0,15.143076923076922,2.3263354629955098,8.0,21.0,13.0,15.0,2.0,234.7246153846154,12.0,14.0,15.0,17.0,18.0,-0.0018919735267466267,0.01386748844375963,2.4797718446556742,1.884437596302003,480.0,0.12708333333333333,61.0,1.0,419.0,35.36038186157518,19.944468391626476,7.0,94.0,87.0,30.0,13.0,1648.1384248210024,14.0,20.0,30.0,49.0,63.0,0.09327256087713318,-0.05980861244019139,10.390406044155053,6.787081339712919
1,83,122.0,56.0,57.0,59.0,8.0,23.0,15.0,15.0,15.0,99.0,24,27060.0,0.0,0.0,3180.0,19560.0,4320.0,1320.0,1920.0,408.0,7191.0,14.0,10.0,19.0,0.0,16.0,59.0,group7,43,dataset_user_43_train.csv,687.0,0.004366812227074236,684.0,72.1842105263158,13.76233043479971,56.0,122.0,66.0,67.0,8.0,5399.961988304093,59.0,61.0,67.0,82.0,91.70000000000005,0.026728329196311566,-0.0029282576866764276,6.1363227602758235,3.768667642752562,718.0,0.18802228412256267,135.0,1.0,583.0,15.04631217838765,2.1335149535258906,8.0,22.0,14.0,15.0,1.0,230.9433962264151,13.0,14.0,15.0,16.0,18.0,0.00032877342139705145,0.0,2.3659962266093952,1.6529209621993126,480.0,0.25416666666666665,122.0,1.0,358.0,23.99441340782123,19.546105702149386,1.0,98.0,97.0,17.0,7.5,957.7821229050279,6.0,11.0,17.0,28.0,56.0,0.07998107507735983,0.0,9.81081550332775,5.803921568627451
1,90,119.0,47.0,49.0,57.0,7.0,21.0,13.0,12.0,12.0,99.0,21,21360.0,8460.0,0.0,3000.0,13080.0,5280.0,0.0,2499.0,253.0,2355.0,12.0,7.0,17.0,0.0,13.0,52.0,group7,7,dataset_user_7_train.csv,720.0,0.0,720.0,64.40833333333333,14.334202977494074,47.0,119.0,72.0,60.0,9.0,4353.902777777777,50.0,52.0,60.0,72.0,86.0,0.032756203876422085,-0.006954102920723227,5.851543693890493,3.567454798331015,720.0,0.11805555555555555,85.0,1.0,635.0,12.963779527559055,1.9562807912130273,6.0,19.0,13.0,13.0,1.0,171.88661417322834,11.0,12.0,13.0,14.0,15.0,0.0018379108480138277,-0.006309148264984227,2.131325161826983,1.6277602523659307,480.0,0.1625,78.0,1.0,402.0,20.50995024875622,19.017173451046204,2.0,97.0,95.0,16.0,10.0,782.3109452736319,3.0,6.0,16.0,25.0,50.900000000000034,0.08414032139384145,0.004987531172069825,10.240498305672089,5.571072319201995
